user_id,login_time,login_success,device_type,ip_address,geo_location,is_malicious
9884,2.085948778999165,1,mobile,10.0.26.170,EU,0.0
1515,1.3484708957708351,1,tablet,192.168.1.238,US,0.0
5788,0.7876554198027877,1,unknown,192.168.1.207,EU,0.0
1112,0.48926028782063946,0,desktop,172.16.0.1,ASIA,0.0
2089,0.5737255536709044,0,desktop,10.0.13.252,ASIA,1.0
1040,0.5653986683318335,1,desktop,172.16.0.221,US,0.0
9397,1.11415562506335,0,tablet,192.168.1.214,EU,0.0
6691,2.066892757466221,0,mobile,10.0.223.91,US,0.0
7413,0.42796868435386426,1,desktop,192.168.1.102,US,0.0
3978,0.5229933969784534,1,desktop,10.0.93.76,EU,0.0
5859,1.7947033315985492,1,desktop,10.0.3.116,US,0.0
7468,1.742236298006739,1,unknown,192.168.1.218,EU,0.0
8256,0.4205878833600471,1,unknown,192.168.1.94,US,0.0
4138,1.441874075845312,1,mobile,172.16.0.94,US,0.0
9427,0.8040067652439581,1,desktop,172.16.0.168,EU,0.0
1071,1.8050051690276236,1,desktop,172.16.0.237,ASIA,0.0
4046,0.9487141831584193,1,mobile,192.168.1.172,EU,0.0
1204,1.7837296129710538,1,mobile,172.16.0.73,US,0.0
8003,0.9198762630003866,1,mobile,172.16.0.117,US,0.0
5849,0.8884286903891964,0,mobile,172.16.0.247,US,0.0
5897,0.7024272938215412,1,unknown,172.16.0.55,US,0.0
3712,0.7442496692551,0,desktop,10.0.98.84,US,0.0
1140,0.5319299719035407,1,desktop,10.0.121.9,EU,0.0
6926,0.8379759551378582,0,mobile,192.168.1.96,EU,0.0
4644,0.3906524249230299,1,unknown,10.0.10.160,OTHER,1.0
3491,0.2093946218933986,0,unknown,192.168.1.29,US,0.0
6668,0.9047340677023755,1,tablet,10.0.152.2,US,0.0
7683,0.2619238089071743,0,desktop,10.0.41.59,OTHER,1.0
6083,1.1588949332439034,1,mobile,172.16.0.198,US,0.0
4850,0.7453985977048443,0,desktop,10.0.24.188,OTHER,1.0
2214,1.0371223296400152,1,desktop,172.16.0.3,US,0.0
8099,1.215146044039075,1,tablet,192.168.1.125,ASIA,0.0
6415,1.7628214794944639,1,desktop,172.16.0.233,OTHER,0.0
1193,0.6303560368605425,0,unknown,10.0.49.227,EU,1.0
8409,0.9885012072710609,1,mobile,10.0.14.245,US,0.0
7644,2.3142253114516627,1,tablet,192.168.1.248,US,0.0
2581,0.16516292830198923,1,mobile,192.168.1.5,EU,0.0
6542,1.596137860160503,1,mobile,172.16.0.189,US,0.0
4690,0.3415935099665823,0,unknown,10.0.45.178,EU,1.0
8123,0.7178202694536586,0,desktop,10.0.25.239,ASIA,1.0
3258,1.6595844181861796,1,desktop,192.168.1.206,ASIA,0.0
3044,1.5258692217613596,0,mobile,172.16.0.185,EU,0.0
4324,1.7127115122162586,1,unknown,172.16.0.210,EU,0.0
5152,0.836735589319027,1,desktop,10.0.71.71,US,0.0
8829,0.7584787076337389,1,mobile,192.168.1.251,OTHER,0.0
7563,1.7316423202844036,1,tablet,192.168.1.124,EU,0.0
2286,0.9545908473760834,1,mobile,172.16.0.183,ASIA,0.0
2442,1.7413359102042303,1,mobile,172.16.0.31,EU,0.0
5780,0.3599820515449545,0,mobile,10.0.36.122,ASIA,1.0
7809,0.24097209743963377,0,unknown,10.0.28.80,ASIA,1.0
5578,1.5072627071753109,1,mobile,172.16.0.210,US,0.0
2577,0.5944171931108019,1,tablet,10.0.58.250,ASIA,0.0
3557,0.5772640481816101,1,mobile,172.16.0.197,ASIA,0.0
7788,2.2196155887894107,1,desktop,172.16.0.241,US,0.0
6644,1.2526417874496418,1,desktop,10.0.160.72,US,0.0
2828,1.0981095279534951,1,desktop,172.16.0.54,ASIA,0.0
9347,0.8630257107048052,0,tablet,10.0.241.149,EU,0.0
7295,1.6402433347783456,1,mobile,172.16.0.104,OTHER,0.0
9418,1.5792973286311092,0,desktop,172.16.0.219,US,0.0
9041,0.45591421830628304,1,tablet,192.168.1.254,EU,0.0
8701,2.0793587637594553,1,mobile,10.0.73.59,US,0.0
5334,0.44413413171004107,1,mobile,172.16.0.3,US,0.0
1475,0.30592992286142195,1,mobile,10.0.158.167,ASIA,0.0
9462,2.0826218487942247,0,tablet,172.16.0.121,US,0.0
8869,1.4543763918767292,1,desktop,192.168.1.211,EU,0.0
1374,1.7590035698655107,1,mobile,192.168.1.156,US,0.0
1038,1.3279474907785447,1,desktop,192.168.1.94,ASIA,0.0
4072,1.227643880617233,1,unknown,172.16.0.242,US,0.0
7971,0.7036950455410084,0,desktop,192.168.1.109,US,0.0
4374,1.1501680778992804,1,unknown,192.168.1.105,OTHER,0.0
6543,0.1524392866466242,1,desktop,172.16.0.114,ASIA,0.0
4472,0.6343889676124256,1,mobile,192.168.1.211,EU,0.0
3242,1.0035042206439386,1,mobile,10.0.109.44,US,0.0
3920,1.054469127661337,1,tablet,172.16.0.184,OTHER,0.0
5293,1.7700423718890728,1,desktop,172.16.0.86,EU,0.0
2389,1.6018872393935735,1,desktop,10.0.86.61,EU,0.0
3587,0.3018936210047418,1,desktop,192.168.1.190,EU,0.0
5882,1.4409627862014869,1,desktop,172.16.0.79,US,0.0
9110,0.9452178272014756,0,tablet,172.16.0.7,US,0.0
5478,0.38925771413599114,0,mobile,10.0.18.120,OTHER,1.0
1358,0.023166894708836205,0,unknown,10.0.6.148,ASIA,1.0
7563,0.11245908056834303,1,unknown,172.16.0.197,EU,0.0
3339,2.3790460872997303,1,mobile,10.0.100.201,US,0.0
7354,1.7289285094234073,1,mobile,172.16.0.66,EU,0.0
4385,2.2207762268215254,1,tablet,172.16.0.221,ASIA,0.0
6036,1.0550576450466886,1,unknown,172.16.0.194,US,0.0
3327,1.5158068184190334,1,mobile,10.0.127.203,EU,0.0
2353,0.674766759942896,1,desktop,192.168.1.246,US,0.0
8574,0.8290555544594693,1,mobile,172.16.0.161,EU,0.0
3053,1.8506562641773057,1,unknown,172.16.0.48,EU,0.0
7183,0.807205142244174,1,unknown,172.16.0.49,US,0.0
2868,1.3249506138197416,0,mobile,192.168.1.196,US,0.0
6988,0.5739227082078219,1,unknown,10.0.230.132,US,0.0
5159,0.33486936786599375,0,unknown,10.0.22.86,ASIA,1.0
9353,1.4021388475800525,1,desktop,192.168.1.149,US,0.0
3261,0.2342386556153449,0,mobile,10.0.28.200,ASIA,1.0
2837,1.3115034045241722,1,tablet,172.16.0.164,US,0.0
1703,1.0246823462038956,1,desktop,192.168.1.94,ASIA,0.0
2500,2.0381845472519173,1,unknown,172.16.0.231,US,0.0
8693,1.3401362195927546,1,desktop,172.16.0.80,OTHER,0.0
8244,1.1479738426965047,1,mobile,192.168.1.11,US,0.0
8340,1.466086160912056,1,tablet,10.0.18.106,US,0.0
3671,0.2144937345223229,0,mobile,10.0.22.116,ASIA,1.0
5589,0.4181865919045066,1,mobile,10.0.240.149,US,0.0
6394,0.2246149912794061,1,mobile,10.0.133.74,US,0.0
9125,0.31909626355166837,1,mobile,172.16.0.80,US,0.0
1130,2.1042752220086367,1,mobile,172.16.0.128,EU,0.0
2884,1.0448537225449603,1,desktop,172.16.0.146,ASIA,0.0
4242,0.21475187166049128,1,tablet,10.0.56.127,US,0.0
9417,0.09017015901547559,0,desktop,10.0.185.102,EU,0.0
4340,0.09673879776272011,1,mobile,172.16.0.244,EU,0.0
2229,1.5802733895770609,0,desktop,172.16.0.68,US,0.0
6452,2.6920856822669275,1,unknown,172.16.0.217,ASIA,0.0
8373,1.2458128113789473,1,desktop,10.0.235.92,US,0.0
5662,0.37529244163624537,1,desktop,172.16.0.5,EU,0.0
9135,1.93969800690346,1,tablet,172.16.0.201,EU,0.0
9433,0.09072952937940112,0,tablet,192.168.1.40,EU,0.0
9676,0.5966931412326998,1,tablet,172.16.0.179,EU,0.0
9690,0.4182353275331384,1,mobile,192.168.1.216,US,0.0
7614,0.3396662241337538,1,mobile,10.0.20.100,ASIA,0.0
5886,1.7029076727649912,1,unknown,172.16.0.81,US,0.0
4262,0.27883336713151524,0,unknown,10.0.42.59,ASIA,1.0
5973,0.7508520684090493,1,tablet,10.0.56.85,US,0.0
9070,2.1851630026719167,1,desktop,192.168.1.182,EU,0.0
2668,2.0286757873391728,1,desktop,172.16.0.9,US,0.0
2342,1.536173633078226,1,mobile,10.0.132.45,US,0.0
4253,0.3610415375377716,0,unknown,10.0.47.110,OTHER,1.0
3949,0.8593643027252795,1,mobile,10.0.10.84,US,0.0
6882,0.4789598306767687,1,unknown,192.168.1.36,US,0.0
3555,1.0078106590208342,1,desktop,10.0.230.64,US,0.0
1369,0.5905695337236374,1,unknown,10.0.28.208,ASIA,1.0
7135,1.853883053546106,1,desktop,10.0.243.138,US,0.0
1187,0.44110977269523455,0,mobile,10.0.9.184,ASIA,1.0
2165,0.8906000286378747,1,unknown,10.0.81.77,US,0.0
7966,1.055157666868437,1,desktop,172.16.0.174,EU,0.0
8437,0.7765260853897886,1,tablet,192.168.1.222,US,0.0
6067,1.7551376867793083,1,desktop,192.168.1.103,US,0.0
6256,0.2674428592886593,1,mobile,192.168.1.122,US,0.0
5500,2.370750814202377,1,unknown,192.168.1.90,US,0.0
7828,1.2397636608984952,1,mobile,172.16.0.238,EU,0.0
9571,1.0109258177992282,1,mobile,10.0.239.10,EU,0.0
8000,1.0591653285105893,1,desktop,172.16.0.77,US,0.0
6650,0.8590007706192876,1,desktop,172.16.0.174,US,0.0
7928,1.7897076859630645,1,unknown,172.16.0.106,US,0.0
1924,1.3130654370326087,1,mobile,10.0.56.16,US,0.0
2920,0.7896649727081456,1,desktop,10.0.207.153,US,0.0
2677,1.0910594835008796,1,mobile,10.0.251.9,OTHER,0.0
3224,0.34629203727873664,1,desktop,10.0.10.104,EU,0.0
2319,0.4514596289953094,1,desktop,192.168.1.9,EU,0.0
8429,0.9555923297737857,0,tablet,10.0.66.183,US,0.0
3725,1.1828579327360993,1,desktop,192.168.1.28,US,0.0
2289,0.05937275124380225,1,desktop,10.0.226.60,US,0.0
7299,0.17735598331829072,1,desktop,172.16.0.143,US,0.0
2240,1.3670779476400579,1,desktop,192.168.1.222,US,0.0
8031,0.4263205912285268,1,unknown,192.168.1.235,US,0.0
4748,0.937198731055275,0,desktop,192.168.1.69,US,0.0
3871,1.5684233731517538,1,desktop,192.168.1.186,US,0.0
8352,2.2344697806926654,0,mobile,172.16.0.109,EU,0.0
8470,0.3062459803190204,0,unknown,10.0.38.230,OTHER,1.0
9073,1.029197853138381,1,mobile,192.168.1.212,EU,0.0
1631,0.1879104653945839,1,tablet,10.0.209.215,US,0.0
3409,0.09204575585432662,0,desktop,10.0.48.143,ASIA,1.0
4390,1.454063330553063,1,tablet,192.168.1.144,US,0.0
4594,1.0811812304313964,1,unknown,192.168.1.241,US,0.0
6929,1.7291225858120367,1,tablet,192.168.1.145,EU,0.0
7184,1.0563607984624652,0,desktop,192.168.1.38,US,0.0
7318,1.5694497644754022,1,desktop,192.168.1.74,US,0.0
1301,1.1110860152724968,1,mobile,192.168.1.199,US,0.0
2927,1.4010629300458162,1,desktop,192.168.1.15,US,0.0
1197,1.3271082724616157,1,mobile,10.0.229.49,EU,0.0
6048,0.21405184262426935,1,unknown,10.0.46.246,EU,1.0
7799,0.47836607662720115,0,desktop,10.0.12.253,ASIA,1.0
1882,1.0306797507069116,1,desktop,192.168.1.105,US,0.0
9442,0.5118186091505459,0,unknown,10.0.25.199,ASIA,1.0
3065,0.8027533431113479,1,mobile,192.168.1.80,EU,0.0
6435,1.0222144125164603,1,mobile,172.16.0.96,EU,0.0
7527,0.8555998343193113,1,unknown,172.16.0.186,US,0.0
6243,2.2818965975541485,1,desktop,172.16.0.237,EU,0.0
6675,1.3513181600871542,1,tablet,192.168.1.203,OTHER,0.0
2504,0.5538934194121022,1,mobile,192.168.1.29,EU,0.0
1138,1.721966965368188,1,unknown,192.168.1.30,US,0.0
1896,1.1479921636752757,1,desktop,192.168.1.156,EU,0.0
9236,1.8481766414834169,0,mobile,172.16.0.103,US,0.0
9792,2.070416116124392,1,desktop,10.0.213.128,US,0.0
9491,0.5880361892937771,1,desktop,10.0.52.45,US,0.0
2764,0.9109732201176415,0,desktop,192.168.1.80,EU,0.0
9433,0.34019514495604825,1,desktop,192.168.1.60,US,0.0
6779,0.6036394458377441,0,mobile,10.0.9.126,OTHER,1.0
8016,2.0311637914483116,0,mobile,10.0.89.17,EU,0.0
3713,1.84582609684404,1,desktop,192.168.1.57,US,0.0
6373,0.8407891229065413,1,tablet,10.0.46.121,EU,0.0
6086,0.8922751448731293,1,tablet,172.16.0.95,US,0.0
9982,2.021558513907908,1,desktop,10.0.94.138,US,0.0
9378,1.6746145966396828,1,mobile,10.0.86.58,ASIA,0.0
3989,0.3002907811269093,0,mobile,10.0.47.148,ASIA,1.0
9820,0.5772452371026849,1,mobile,10.0.4.208,OTHER,1.0
7226,0.5348036432492379,1,mobile,192.168.1.8,OTHER,0.0
3361,0.7190571899383583,1,unknown,10.0.58.136,ASIA,0.0
3200,0.9721328725194136,1,mobile,192.168.1.122,ASIA,0.0
7278,1.302497685641434,1,tablet,10.0.142.129,ASIA,0.0
2902,2.0257472923401987,1,mobile,192.168.1.201,ASIA,0.0
4575,1.7080374746483589,1,desktop,192.168.1.203,US,0.0
7579,2.379314414236138,1,desktop,172.16.0.184,OTHER,0.0
6823,1.87432138791909,0,desktop,10.0.251.152,US,0.0
5790,1.0322465964418446,1,unknown,10.0.58.45,ASIA,0.0
1139,0.9734340282700458,0,mobile,10.0.40.113,ASIA,1.0
4195,0.5779018855932312,1,mobile,192.168.1.5,US,0.0
5340,1.1687167183992493,1,desktop,10.0.100.225,US,0.0
3192,1.0566682981119175,1,mobile,172.16.0.66,ASIA,0.0
1725,0.32309419535372036,1,mobile,10.0.2.157,US,0.0
6275,1.4796306531563563,1,mobile,10.0.149.96,US,0.0
3476,1.0709506033943885,1,tablet,192.168.1.234,US,0.0
8465,2.838362558241589,0,desktop,10.0.181.194,EU,0.0
3378,1.270268878057472,1,desktop,172.16.0.6,US,0.0
3560,0.10956303313371374,0,desktop,10.0.2.176,OTHER,1.0
3253,1.09550992411121,1,mobile,192.168.1.183,EU,0.0
6585,0.771520217038452,1,desktop,192.168.1.92,US,0.0
7719,1.3162412027932617,1,tablet,172.16.0.84,EU,0.0
7009,0.43809107721528606,0,unknown,10.0.13.171,OTHER,1.0
4970,0.4151044150884428,0,unknown,10.0.39.110,ASIA,1.0
6877,0.45943490645981194,1,desktop,10.0.24.146,US,0.0
6827,0.7029535675015846,1,mobile,172.16.0.223,EU,0.0
8041,1.8150377397552373,0,mobile,172.16.0.121,OTHER,0.0
7316,0.3076767867801288,1,desktop,10.0.34.252,OTHER,1.0
3923,1.090289841163741,0,mobile,10.0.167.92,US,0.0
5225,0.9666267160918988,1,mobile,192.168.1.245,US,0.0
4292,1.4212152017315207,1,tablet,10.0.75.194,ASIA,0.0
4810,1.3543279538882556,1,mobile,10.0.212.162,US,0.0
1876,1.2552839245564027,1,desktop,10.0.128.70,US,0.0
3987,0.2619732476307106,0,desktop,10.0.45.112,ASIA,1.0
4716,0.6575389227899273,1,desktop,10.0.221.173,US,0.0
5729,1.2997590970464534,1,mobile,10.0.210.5,US,0.0
7722,0.9618760415101023,0,mobile,192.168.1.64,EU,0.0
1918,1.2082753552724415,0,desktop,192.168.1.72,US,0.0
1285,0.9210315134495622,1,mobile,10.0.111.227,EU,0.0
8758,0.5724198569190986,1,mobile,10.0.143.253,EU,0.0
7047,0.9587199023517169,1,unknown,192.168.1.111,EU,0.0
6402,1.068482468742416,1,mobile,172.16.0.52,EU,0.0
8521,0.05346674883173025,0,mobile,10.0.30.63,ASIA,1.0
4273,0.1960336485007495,1,desktop,172.16.0.218,EU,0.0
7869,0.9133250586202599,1,mobile,172.16.0.103,US,0.0
8473,0.7609653001695104,0,unknown,192.168.1.14,US,0.0
2663,1.1715210774337295,1,tablet,10.0.67.69,EU,0.0
9277,1.2094438951119144,1,desktop,172.16.0.251,ASIA,0.0
7603,0.7654098927660711,1,unknown,10.0.15.164,ASIA,1.0
5777,0.48171642566289474,1,desktop,192.168.1.65,EU,0.0
6696,1.0380494845160373,1,tablet,10.0.232.179,US,0.0
1890,0.51049817848281,0,unknown,10.0.25.30,ASIA,1.0
5980,0.6681387241684696,0,mobile,10.0.15.221,OTHER,1.0
9357,1.750217731887366,1,unknown,10.0.125.170,US,0.0
9148,1.1043607849478578,1,unknown,172.16.0.200,US,0.0
9733,1.4424085633700436,1,desktop,172.16.0.29,ASIA,0.0
5668,0.196320836599735,0,unknown,10.0.12.1,OTHER,1.0
2733,0.48329425067049775,1,tablet,10.0.84.192,EU,0.0
2863,1.2749664964807677,1,mobile,172.16.0.154,ASIA,0.0
8211,1.5468196356823976,1,tablet,172.16.0.66,US,0.0
5517,0.14687182398865847,0,mobile,10.0.1.203,OTHER,0.0
3196,1.0206002259399884,1,mobile,192.168.1.173,US,0.0
3591,1.704988330713176,0,tablet,10.0.183.195,US,0.0
3430,0.964099319144858,1,mobile,192.168.1.236,US,0.0
3599,0.6239836023878921,0,desktop,192.168.1.21,ASIA,0.0
9890,0.40731776767398126,1,mobile,192.168.1.35,US,0.0
8848,0.6832432868913225,0,tablet,172.16.0.190,ASIA,0.0
2524,2.583207623993623,1,desktop,10.0.78.7,US,0.0
7796,1.516168979654311,1,mobile,10.0.35.224,EU,0.0
8638,0.4024904187670414,1,unknown,10.0.8.34,ASIA,1.0
6486,0.925233434308099,1,mobile,192.168.1.90,US,0.0
6248,1.5061743255636317,1,desktop,172.16.0.142,US,0.0
4861,0.626006207452556,1,mobile,192.168.1.75,EU,0.0
6311,1.0999371278010202,1,desktop,10.0.15.30,US,0.0
6892,1.4645576633319675,1,unknown,192.168.1.83,US,0.0
4600,1.6498731372008222,0,tablet,10.0.5.161,EU,0.0
8519,1.3850459744206225,1,desktop,10.0.159.37,EU,0.0
2251,0.6678436494536155,1,unknown,10.0.150.164,ASIA,0.0
2875,0.5837041550952472,1,mobile,172.16.0.124,US,0.0
1203,1.4450259246537394,1,tablet,192.168.1.48,US,0.0
2932,2.5594798052122325,1,tablet,10.0.140.182,US,0.0
9328,0.9208834080395041,1,desktop,192.168.1.222,US,0.0
1384,1.2288508622359275,1,mobile,172.16.0.66,EU,0.0
2548,0.6441251136636744,0,tablet,172.16.0.193,US,0.0
5798,0.7977086960133365,1,desktop,172.16.0.169,US,0.0
6534,0.750455290462418,1,mobile,10.0.14.165,EU,1.0
7852,0.9574874811974362,1,desktop,172.16.0.201,US,0.0
5427,2.012840516736955,1,mobile,10.0.6.106,US,0.0
8857,1.1821054733995564,1,desktop,172.16.0.244,EU,0.0
8312,1.1763357997216224,1,desktop,10.0.250.253,US,0.0
2749,1.4409508186371598,1,mobile,10.0.104.43,US,0.0
4972,0.6065707360464175,0,desktop,10.0.15.195,OTHER,1.0
1225,1.5486711862132734,1,tablet,172.16.0.93,US,0.0
9680,0.7163243383959954,1,desktop,10.0.52.181,ASIA,0.0
8237,0.8230101649198303,1,mobile,192.168.1.204,US,0.0
2059,1.3035782640368088,1,mobile,10.0.207.38,US,0.0
5831,0.5949303247244885,1,mobile,192.168.1.153,EU,0.0
1160,0.4778650785130044,0,mobile,10.0.32.88,ASIA,1.0
9133,0.827393248494573,1,tablet,172.16.0.231,US,0.0
6057,2.2794497886292886,1,desktop,172.16.0.68,US,0.0
8394,0.9067357008642343,1,tablet,10.0.84.139,ASIA,0.0
6624,1.2788592672913695,1,desktop,10.0.37.54,EU,0.0
6343,0.6594220249589153,1,mobile,172.16.0.195,EU,0.0
7465,1.4959314528321666,1,mobile,192.168.1.87,US,0.0
9058,0.9354570949636325,1,desktop,10.0.22.20,US,0.0
3897,1.1894051256552485,1,desktop,10.0.68.78,EU,0.0
7308,0.6102611843301705,1,tablet,10.0.184.248,US,0.0
7738,0.9142398899290486,1,desktop,192.168.1.92,US,0.0
7160,1.2283541392546884,1,mobile,192.168.1.170,OTHER,0.0
7279,1.8393874431855164,1,unknown,10.0.21.100,US,0.0
9429,1.6866044359788217,1,tablet,172.16.0.7,US,0.0
5346,0.3783632873050135,1,mobile,192.168.1.201,ASIA,0.0
7539,0.9406010212896518,1,tablet,10.0.128.201,US,0.0
